f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,label
0.0,0.0,-0.38664746,-0.21646227,-0.6456453,-0.6588588,-0.40002593,-0.8677275,-0.039127633,-0.94132066,-0.34057325,-1.8078839,-0.3034153,-2.6459937,-0.26386243,-3.1565957,-0.22244382,-3.621737,0.11251651,-1.7704427,0.17595863,-2.1644738,0.09869581,-1.4336421,0.033646267,-0.9994338,0.49307555,-1.582273,0.59591407,-1.9085655,0.4733202,-1.2537526,0.36749777,-0.8763114,0.81930774,-1.3157688,0.95608735,-1.6804186,0.8209159,-1.2932656,0.70431006,-1.0425054,4
0.0,0.0,-0.37463224,-0.2012439,-0.6767453,-0.6357144,-0.48513845,-0.83517206,-0.12269933,-0.8471968,-0.35680416,-1.7855147,-0.32971552,-2.5832098,-0.2817076,-3.0601776,-0.24509534,-3.493031,0.068287395,-1.7418358,0.17860678,-2.085369,0.1247617,-1.4400593,0.02623054,-0.9996559,0.42736018,-1.5563688,0.56358546,-1.869168,0.47772905,-1.3181465,0.35247815,-0.9475585,0.7275532,-1.2885516,0.8671895,-1.6197072,0.77132386,-1.2853199,0.65405583,-1.0515062,4
0.0,0.0,-0.43248415,-0.17896417,-0.73655075,-0.68797576,-0.49239725,-0.92411166,-0.116553515,-0.99418384,-0.41834992,-1.8597751,-0.36255205,-2.7656512,-0.25816384,-3.3173923,-0.170501,-3.8054373,0.049460024,-1.8310406,0.18617278,-2.1727543,0.13878113,-1.4542778,0.030251909,-0.9995423,0.4532938,-1.6541411,0.61543965,-1.9924791,0.53209305,-1.397959,0.3980684,-1.0363395,0.7916437,-1.3924193,0.957994,-1.750739,0.8394998,-1.3697824,0.69870996,-1.1213046,4
0.0,0.0,-0.3286284,-0.23154657,-0.4682224,-0.7084902,-0.17493209,-0.9131852,0.1433882,-0.9391661,-0.18200275,-1.6710225,-0.102091976,-2.3880029,-0.019261809,-2.8275023,0.05266218,-3.2175837,0.21414562,-1.6359086,0.40748432,-1.993484,0.33784175,-1.367113,0.22673494,-0.9739565,0.5333709,-1.4974263,0.73655635,-1.8117231,0.6457528,-1.3047255,0.5242979,-1.0067139,0.7890122,-1.2650251,0.97298384,-1.5931023,0.88931715,-1.3006414,0.76873434,-1.0841161,4
0.0,0.0,-0.29920983,-0.20547216,-0.4030123,-0.60706073,-0.12052339,-0.86006165,0.15851817,-0.9877183,-0.19965528,-1.5034337,-0.15635855,-2.186447,-0.0928161,-2.6061327,-0.031456556,-2.9808478,0.16502424,-1.4945391,0.35811138,-1.8296946,0.3390966,-1.3024964,0.26053202,-0.9654652,0.45240536,-1.3842267,0.64559287,-1.6847814,0.5938452,-1.2722827,0.49375066,-1.0359913,0.67624927,-1.1828665,0.8331646,-1.5087247,0.79951984,-1.2917724,0.7120361,-1.1309785,4
0.0,0.0,-0.27234355,-0.18921208,-0.37017798,-0.60841006,-0.08932419,-0.85815984,0.1888969,-0.94706446,-0.17282407,-1.6610475,-0.12109463,-2.4748437,-0.051417377,-2.9338996,0.021360155,-3.3625884,0.2036056,-1.6191573,0.4468516,-1.9694948,0.409655,-1.3652041,0.306312,-0.9519312,0.50732404,-1.4839593,0.7386229,-1.8090458,0.6541007,-1.2705185,0.5380341,-0.94223166,0.7601433,-1.2664721,0.94523275,-1.6018425,0.88835275,-1.2847267,0.7900116,-1.0301756,4
0.0,0.0,-0.35402134,-0.18282399,-0.5073379,-0.6772913,-0.13387538,-0.93219537,0.2538174,-1.0124102,-0.25292116,-1.862935,-0.1632732,-2.7820754,-0.025669592,-3.3194199,0.11021499,-3.7947507,0.19145031,-1.8698208,0.5288508,-2.1465988,0.5011395,-1.3950831,0.36206117,-0.93215436,0.5475218,-1.7557148,0.86058545,-1.9878694,0.8099748,-1.3515431,0.6616793,-0.9975836,0.84105915,-1.5374991,1.1012071,-1.8740345,1.0899583,-1.4872686,0.96312547,-1.1859748,4
0.0,0.0,-0.35786778,-0.14503765,-0.5058779,-0.5967088,-0.11236264,-0.8349785,0.26261842,-0.9073356,-0.27301285,-1.8185261,-0.20478103,-2.756881,-0.050169095,-3.3196192,0.09147472,-3.798594,0.19002014,-1.8466263,0.5544279,-2.163577,0.5975366,-1.3634806,0.4723551,-0.88140833,0.54976237,-1.7419487,0.906049,-2.020125,0.9118313,-1.327,0.7471684,-0.9425926,0.8223436,-1.5093467,1.1280347,-1.8123045,1.1597911,-1.387101,1.0216621,-1.0746441,4
0.0,0.0,-0.30265203,-0.1124225,-0.39466736,-0.52575296,0.019003363,-0.712756,0.38962287,-0.7863054,-0.11189379,-1.7832917,-0.01090787,-2.7008033,0.1966494,-3.2459514,0.38511246,-3.7043643,0.34011108,-1.8217478,0.7943637,-2.0217533,0.8241902,-1.2280701,0.6639105,-0.74781203,0.68603873,-1.6834235,1.1150213,-1.8526304,1.1139883,-1.1681203,0.9427594,-0.79933363,0.94145924,-1.4156228,1.3134534,-1.5370282,1.3532015,-1.1096555,1.2279102,-0.82847416,4
0.0,0.0,-0.2311218,0.018265532,-0.14417769,-0.26352137,0.23901191,-0.42979506,0.589642,-0.6010099,0.14691307,-1.4496891,0.2817092,-2.2490218,0.4519276,-2.7274268,0.6208218,-3.1507673,0.5749255,-1.4378843,0.98599136,-1.5874447,0.9867103,-0.87497264,0.8700876,-0.49289706,0.88625705,-1.2686526,1.295364,-1.4009974,1.2656881,-0.7636386,1.1424245,-0.45768374,1.100928,-0.98809856,1.5108767,-1.1680956,1.7270148,-0.9904735,1.8067042,-0.9248927,4
0.0,0.0,0.348773,-0.0013630128,0.72756827,-0.2668862,1.0040528,-0.5890967,1.1961522,-0.85140616,0.9886913,-0.7020729,1.323768,-0.9553709,1.5976858,-1.0837797,1.8155046,-1.1779435,0.8591133,-0.8250873,1.2010826,-0.8428015,1.0986855,-0.4391717,0.9832742,-0.18213136,0.6494386,-0.8634307,0.91659015,-0.90467954,0.8476816,-0.4750213,0.7566107,-0.194361,0.38470495,-0.8684823,0.5211231,-1.3310955,0.5937208,-1.5738059,0.64777184,-1.8155888,4
0.0,0.0,-1.0151784,0.21548414,-1.7408907,-0.3411234,-0.9472993,-0.3428512,0.18819226,-0.22441909,-1.3619491,-4.045575,-1.1369065,-6.1882277,-0.71105653,-7.7023077,-0.2963269,-8.975655,0.052431915,-4.7035217,1.039739,-4.3102517,1.2156227,-1.6796561,0.99999994,-0.0003736889,1.2099942,-4.6588426,2.1197903,-3.8606284,2.0290952,-1.6161289,1.5671568,-0.348171,2.1258154,-4.247827,2.9193103,-3.7242699,2.7506716,-2.0894628,2.2093453,-1.0716138,4
0.0,0.0,-0.5157547,-0.025844429,-0.8921115,-0.58374465,-0.5397978,-0.9021769,-0.004797469,-1.0299464,-0.62983334,-2.6714141,-0.5847526,-3.9796488,-0.3838171,-4.858261,-0.19115695,-5.6003566,-0.01720589,-2.8444967,0.61029375,-2.7978797,0.6692531,-1.6190199,0.48966888,-0.8719085,0.53040814,-2.7527783,1.054332,-2.7597196,0.99073714,-1.6401225,0.7762996,-0.9418071,0.99876386,-2.5185215,1.4723102,-2.5871398,1.4687012,-1.8540504,1.3239136,-1.3724608,4
0.0,0.0,-0.5394833,-0.09930087,-0.88538104,-0.60174155,-0.5255988,-0.8742278,0.0045305626,-0.8784333,-0.6076259,-2.3880072,-0.5389898,-3.5049314,-0.40137038,-4.224258,-0.28832513,-4.9035397,-0.007852923,-2.5663183,0.38088524,-2.6747692,0.3909822,-1.609092,0.23186548,-0.97274786,0.5120567,-2.4966478,0.9150847,-2.4283369,0.836868,-1.4826645,0.6186099,-0.95433986,0.95628244,-2.2655797,1.2998055,-2.2835596,1.2081946,-1.6092368,0.991706,-1.2067692,4
0.0,0.0,-0.47288108,-0.07979734,-0.71532726,-0.5503428,-0.3110871,-0.80421424,0.18066686,-0.84467316,-0.39100346,-2.0367458,-0.3146423,-3.0825436,-0.1933373,-3.7178848,-0.07793207,-4.279817,0.19344544,-2.1005626,0.4920003,-2.4199312,0.47108555,-1.5110189,0.32481334,-0.94577813,0.657553,-1.9805303,0.9837863,-2.234295,0.9179001,-1.4450188,0.7341355,-0.98916775,1.0198171,-1.7517776,1.3129086,-2.0220923,1.2337506,-1.5096579,1.0453365,-1.18132,4
0.0,0.0,-0.45331833,-0.16649245,-0.7035927,-0.6693209,-0.37644416,-0.87675047,0.05346279,-0.85357255,-0.37942922,-1.9314355,-0.30869845,-2.8957329,-0.2217417,-3.4752245,-0.13860531,-3.995029,0.12750374,-1.9108343,0.34652206,-2.3015404,0.315665,-1.5212597,0.20683433,-0.978376,0.53635174,-1.7572289,0.778179,-2.099006,0.69963205,-1.4170437,0.5471699,-0.96537644,0.8616641,-1.5197916,1.0805023,-1.9045709,1.0068326,-1.488733,0.8611561,-1.1647875,4
0.0,0.0,-0.40956694,-0.1806915,-0.64014816,-0.67858005,-0.33657905,-0.88907844,0.045514375,-0.9131946,-0.32356286,-1.8027979,-0.2756798,-2.7050521,-0.19871359,-3.2266963,-0.12888508,-3.6834362,0.12270615,-1.7715712,0.30329585,-2.140368,0.26348257,-1.4312882,0.16179681,-0.9868241,0.48730484,-1.6339525,0.68689466,-1.9843473,0.6115892,-1.3924496,0.47775456,-1.013942,0.78634477,-1.4242243,0.9799212,-1.8256286,0.91139513,-1.4762918,0.79371274,-1.202357,4
0.0,0.0,-0.4124104,-0.17818014,-0.7289219,-0.6370015,-0.5097563,-0.87816703,-0.13796803,-0.95869654,-0.42133093,-1.8426665,-0.40096155,-2.7616293,-0.3381566,-3.3001013,-0.27749246,-3.7924469,0.035599407,-1.8046964,0.17889479,-2.204874,0.124881916,-1.4332924,0.03483433,-0.9993931,0.41491476,-1.6445471,0.6066681,-2.0377178,0.5056923,-1.4006084,0.3673825,-1.0361787,0.7210602,-1.3938687,0.91365176,-1.8387351,0.8279931,-1.4527249,0.713245,-1.1868854,4
0.0,0.0,-0.44809967,-0.14904611,-0.7841795,-0.59537274,-0.5482707,-0.83843213,-0.1259084,-0.90603876,-0.484275,-1.8020616,-0.4891887,-2.7471259,-0.45786104,-3.2998562,-0.4241478,-3.8078456,-0.016984172,-1.8241545,0.06098103,-2.2748625,0.044705987,-1.5058153,-0.0005708665,-0.9999998,0.38023615,-1.688852,0.5282944,-2.1004062,0.45912856,-1.4642793,0.3545971,-1.0262026,0.703054,-1.4615958,0.8620738,-1.893296,0.7755675,-1.5339919,0.659525,-1.2353592,4
0.0,0.0,-0.47013935,-0.11271642,-0.8652968,-0.55482215,-0.72825474,-0.8323233,-0.32687646,-0.95077175,-0.5681697,-1.832933,-0.6216657,-2.8478193,-0.617545,-3.435862,-0.59791344,-3.976469,-0.10440891,-1.8692471,-0.043428753,-2.3049,-0.07401925,-1.5308816,-0.12306071,-0.99239916,0.30562422,-1.7651172,0.42768338,-2.2052534,0.37504265,-1.5207728,0.29882956,-1.0245774,0.66372204,-1.578779,0.8175905,-2.1234682,0.7860984,-1.8350546,0.73958105,-1.5707464,4
0.0,0.0,-0.41971946,-0.1273911,-0.7467164,-0.5348419,-0.6088293,-0.7851597,-0.25977695,-0.8843541,-0.46895146,-1.7019222,-0.5012829,-2.5860784,-0.49024972,-3.1162634,-0.45791888,-3.6033769,-0.0510535,-1.7266607,0.018064568,-2.1671536,-0.013333954,-1.4697464,-0.055212706,-0.9984746,0.31469363,-1.6090658,0.44617048,-2.0231385,0.37911317,-1.4281429,0.2934261,-1.0051585,0.6205478,-1.4000146,0.8007142,-1.8728291,0.74730957,-1.593727,0.67367333,-1.3389559,4
0.0,0.0,-0.40799546,-0.14995533,-0.7263891,-0.55185306,-0.582861,-0.79650396,-0.2436404,-0.89630324,-0.44859192,-1.7273859,-0.49048772,-2.5929031,-0.48077783,-3.114156,-0.45089674,-3.5853176,-0.04191064,-1.734424,-0.013042677,-2.14226,-0.069387764,-1.4381086,-0.10994283,-0.9939379,0.31451923,-1.6016982,0.41725764,-2.0196137,0.32097262,-1.442577,0.23826766,-1.0558636,0.62162334,-1.3718811,0.7690602,-1.8284341,0.6925015,-1.5528494,0.6237071,-1.3301519,4
0.0,0.0,-0.3988397,-0.14188826,-0.75927776,-0.5116704,-0.6860244,-0.7863245,-0.3354876,-0.8940006,-0.5266893,-1.7165616,-0.5576488,-2.573611,-0.5492281,-3.0909991,-0.5303099,-3.567218,-0.12332389,-1.7381065,-0.07637862,-2.1113656,-0.103347026,-1.4213799,-0.14788878,-0.989004,0.23782335,-1.6369348,0.34009036,-2.03885,0.2526307,-1.4391907,0.16696998,-1.0528905,0.55229354,-1.435153,0.67971736,-1.865868,0.57784075,-1.4833931,0.48865813,-1.2116482,4
0.0,0.0,-0.4277491,-0.14379096,-0.81128883,-0.52788574,-0.7435513,-0.8435039,-0.38309056,-0.946976,-0.55668885,-1.6803232,-0.6088671,-2.5564787,-0.6014325,-3.0717971,-0.5939448,-3.5258913,-0.16984245,-1.7140414,-0.15320998,-2.0751455,-0.16562566,-1.4134339,-0.19411951,-0.9809779,0.18338561,-1.6285329,0.26030278,-2.04562,0.19158293,-1.4864978,0.12036485,-1.1003774,0.49523094,-1.4433928,0.6148203,-1.8556912,0.5072459,-1.5134596,0.41250068,-1.2538195,4
0.0,0.0,-0.40016824,-0.088643625,-0.8083529,-0.4448228,-0.7887513,-0.73749655,-0.44003558,-0.851751,-0.58432245,-1.5964729,-0.6557701,-2.4399118,-0.6738665,-2.9466817,-0.67340976,-3.400012,-0.18889104,-1.639895,-0.22516263,-2.020338,-0.26789886,-1.3651695,-0.28555542,-0.9583622,0.16929695,-1.5607651,0.20723328,-1.9300226,0.12984249,-1.3499619,0.07959493,-0.9778731,0.49544337,-1.3907286,0.59368867,-1.8366815,0.48741007,-1.4870578,0.4036291,-1.2125704,4
0.0,0.0,-0.3609008,-0.07903493,-0.7412527,-0.39662805,-0.80066496,-0.66346836,-0.5030025,-0.78011674,-0.56223,-1.5102204,-0.6328152,-2.3228219,-0.6691503,-2.8053286,-0.682566,-3.2463627,-0.19918242,-1.5281742,-0.25236154,-1.9314584,-0.31344777,-1.3192909,-0.32383183,-0.94611466,0.13517258,-1.4185442,0.16327888,-1.8328065,0.074332416,-1.2906806,0.037379134,-0.94922775,0.4448156,-1.2163393,0.53874826,-1.6712114,0.45744833,-1.4047208,0.4191665,-1.2073972,4
0.0,0.0,-0.4002886,-0.10748353,-0.7697803,-0.45266303,-0.7995217,-0.70914006,-0.50374705,-0.82061726,-0.5626744,-1.5280004,-0.6319502,-2.3357663,-0.67223245,-2.8125675,-0.6907095,-3.2478266,-0.20910572,-1.5413857,-0.2796667,-1.9141433,-0.34806377,-1.3112816,-0.3486738,-0.9372441,0.11516492,-1.4303954,0.1231029,-1.8210113,0.04253569,-1.300291,0.013493488,-0.95991856,0.41793537,-1.2254084,0.54318136,-1.6488783,0.5404329,-1.6543219,0.5669537,-1.7055081,4
0.0,0.0,-0.33575115,-0.044058524,-0.7120344,-0.30804113,-0.8302234,-0.56697553,-0.5502321,-0.710314,-0.52228135,-1.4197907,-0.5775237,-2.205639,-0.632687,-2.6584709,-0.64886415,-3.0720482,-0.19225793,-1.4205492,-0.28079367,-1.8297827,-0.36146015,-1.2637832,-0.36234102,-0.9320456,0.12100838,-1.3103234,0.11062816,-1.7001777,0.015352251,-1.1694618,-0.009254743,-0.8659424,0.42158315,-1.1096909,0.4597114,-1.5325938,0.35765314,-1.2005962,0.31608322,-0.97225267,4
0.0,0.0,-0.33983535,-0.042334072,-0.70287347,-0.30849725,-0.79672074,-0.5611481,-0.54060453,-0.69095385,-0.5052006,-1.40069,-0.57748103,-2.1701715,-0.63361466,-2.6252022,-0.6460439,-3.0448327,-0.17324467,-1.406279,-0.29649544,-1.7920283,-0.4048703,-1.2280446,-0.40571144,-0.9140012,0.13848005,-1.2996322,0.10655011,-1.6450475,-0.020056121,-1.1006751,-0.049365915,-0.8082614,0.43648347,-1.1049514,0.463804,-1.4814867,0.3307522,-1.1367754,0.27562323,-0.91185874,4
0.0,0.0,-0.39028102,-0.038015366,-0.81336933,-0.27414307,-0.9833408,-0.52149403,-0.7385599,-0.7222405,-0.61291695,-1.5411296,-0.7025419,-2.371164,-0.761231,-2.8906875,-0.7951395,-3.35894,-0.23766398,-1.5696819,-0.40569007,-1.8968049,-0.49238637,-1.2287291,-0.4945581,-0.86914456,0.11832966,-1.4709378,0.045864824,-1.7348223,-0.0701691,-1.0913239,-0.10895275,-0.75139064,0.46123406,-1.2785028,0.45570278,-1.5796883,0.32342565,-1.1476029,0.2573364,-0.898878,4
0.0,0.0,-0.4650969,-0.05965929,-0.96591115,-0.3333194,-1.1591784,-0.5336734,-0.91314286,-0.7495235,-0.74045545,-1.9592468,-0.8382073,-2.8991807,-0.9026903,-3.5210364,-0.9557464,-4.0526223,-0.2645103,-2.0590482,-0.4949482,-2.1309485,-0.60503936,-1.2540301,-0.63182455,-0.77511144,0.19577079,-1.9361765,0.08025404,-1.9713519,-0.05334179,-1.1538662,-0.11862266,-0.7364303,0.62562954,-1.6683692,0.5805991,-1.8641504,0.44484243,-1.3045034,0.3982881,-1.008568,4
0.0,0.0,-0.43293193,-0.0695443,-0.9052691,-0.3987907,-1.0268593,-0.6356936,-0.7262823,-0.7872959,-0.63123226,-1.904325,-0.6995353,-2.8153234,-0.7375421,-3.3899965,-0.7677116,-3.8934822,-0.16945083,-1.9385123,-0.28978902,-2.114495,-0.40829334,-1.2663922,-0.4453237,-0.89536965,0.26498404,-1.7837979,0.21796258,-1.910966,0.06771602,-1.1178187,0.003708127,-0.8204337,0.66239256,-1.5043882,0.66110253,-1.739519,0.51031333,-1.196926,0.4571495,-0.9801904,4
0.0,0.0,-0.51379865,-0.059353486,-1.0530598,-0.4027735,-1.1893848,-0.67553985,-0.8038128,-0.85181266,-0.8153136,-1.9773234,-0.8929582,-2.9472363,-0.905027,-3.552115,-0.9227874,-4.099506,-0.31389922,-2.0928266,-0.41000274,-2.255786,-0.46823397,-1.3595047,-0.50568503,-0.86271816,0.1399226,-2.0020683,0.10649814,-2.092786,-0.021149565,-1.2588774,-0.11234216,-0.8255593,0.53317195,-1.7596931,0.5274131,-1.923614,0.38525477,-1.3423011,0.3013429,-1.0471098,4
0.0,0.0,-0.4622553,-0.06895231,-0.90709466,-0.4281748,-0.9223187,-0.7048946,-0.6229186,-0.8715257,-0.7216831,-1.6913863,-0.8186405,-2.5370378,-0.8452224,-3.0675614,-0.8736383,-3.5423813,-0.31569165,-1.7531326,-0.34369817,-2.0885146,-0.38187075,-1.3535011,-0.44221446,-0.89690936,0.04940161,-1.6835253,0.06567113,-1.956503,-0.0035552725,-1.2869818,-0.08147574,-0.9057998,0.36852843,-1.5062373,0.39869988,-1.8327531,0.30932072,-1.3731184,0.2331944,-1.1065837,4
0.0,0.0,-0.34897396,-0.10328253,-0.7133055,-0.39726096,-0.71791834,-0.6299796,-0.43267745,-0.7063071,-0.5632177,-1.5875119,-0.6994231,-2.1839647,-0.7789936,-2.5944867,-0.8077694,-2.9693332,-0.19260846,-1.6968606,-0.40370253,-1.6743587,-0.44555616,-1.0582719,-0.37886044,-0.92545384,0.14299008,-1.6051799,-0.064451545,-1.4871024,-0.16717851,-0.94861543,-0.13773662,-0.8498807,0.43825382,-1.3870969,0.2496309,-1.3722605,0.10086963,-0.9613129,0.08637486,-0.8259674,4
0.0,0.0,-0.35196057,-0.09029673,-0.71863157,-0.36415303,-0.7782055,-0.60867643,-0.52586454,-0.68750584,-0.6084664,-1.4545249,-0.70866317,-2.154273,-0.7816735,-2.5946083,-0.8114398,-2.9853559,-0.29076284,-1.3991638,-0.43010545,-1.6598041,-0.49093044,-1.0819272,-0.4529727,-0.8915244,0.020275166,-1.2487862,-0.09275747,-1.4394903,-0.18690513,-0.9031322,-0.1663733,-0.774013,0.31793317,-1.0220274,0.2274072,-1.226573,0.10991302,-0.85616934,0.108747534,-0.7405418,4
0.0,0.0,-0.35927796,-0.092950776,-0.7164083,-0.38402832,-0.7424709,-0.6313823,-0.46701452,-0.75075424,-0.55340105,-1.4821248,-0.63812137,-2.1970582,-0.6981297,-2.6460295,-0.7152478,-3.044551,-0.22709607,-1.4215708,-0.3177479,-1.7241595,-0.3865794,-1.118812,-0.36370984,-0.9315123,0.081012435,-1.2682701,0.023817731,-1.4671848,-0.08189241,-0.9133988,-0.07381223,-0.7829708,0.3684285,-1.0345458,0.33227903,-1.2633206,0.20147566,-0.8805289,0.18153323,-0.7557291,4
0.0,0.0,-0.3035307,-0.17018262,-0.54958856,-0.49371627,-0.46838325,-0.70345765,-0.2548929,-0.8145342,-0.36550984,-1.3698686,-0.41990352,-1.97423,-0.45247257,-2.3606446,-0.47582313,-2.7009025,-0.07903066,-1.3017927,-0.09164934,-1.6630533,-0.1429647,-1.2213864,-0.14357728,-0.9896391,0.17768294,-1.1254455,0.19129252,-1.3804592,0.09832778,-0.96770287,0.072310805,-0.78070784,0.41291705,-0.8760357,0.4108401,-1.1003703,0.29237568,-0.8192403,0.23684116,-0.67556816,4
0.0,0.0,-0.31574926,-0.2092119,-0.53900295,-0.59490144,-0.40547544,-0.80250597,-0.1621752,-0.9070391,-0.36227754,-1.5599232,-0.39185545,-2.2612317,-0.38773957,-2.6980355,-0.36053294,-3.084151,-0.01500785,-1.4706821,0.0610329,-1.8201125,-0.03836563,-1.2657955,-0.0889454,-0.9960365,0.28260309,-1.2606682,0.36089262,-1.4905342,0.2171126,-0.9742344,0.1515127,-0.77704495,0.5323592,-0.96483546,0.5930804,-1.1773139,0.4512753,-0.831169,0.3800759,-0.693074,4
0.0,0.0,-0.29426518,-0.2280648,-0.4758873,-0.60204506,-0.25997227,-0.8367782,0.028678248,-0.97931314,-0.3618237,-1.5499672,-0.41475827,-2.3323152,-0.40548146,-2.815059,-0.38170964,-3.238571,-0.03377072,-1.4847313,0.077816136,-1.7768694,0.030826867,-1.2814304,-0.016180007,-0.9998691,0.24651939,-1.3212239,0.38017747,-1.5250615,0.27826518,-1.0782343,0.1981154,-0.8731949,0.48730016,-1.0807415,0.5834527,-1.211025,0.46771672,-0.9038091,0.38048118,-0.7798104,4
0.0,0.0,-0.21489826,-0.2428712,-0.30886227,-0.5571638,-0.09591167,-0.79890287,0.15522438,-0.9616178,-0.19357775,-1.3851593,-0.2338183,-2.0733688,-0.20806795,-2.4683363,-0.18340927,-2.8141978,0.10501762,-1.3240795,0.26571292,-1.7113276,0.2536715,-1.2599744,0.19786042,-0.9802302,0.34499103,-1.1465888,0.51704985,-1.4332691,0.4534308,-1.0343086,0.36751202,-0.79986656,0.52279735,-0.8695394,0.6790452,-1.1192353,0.60519713,-0.8759884,0.5060703,-0.6926415,4
0.0,0.0,-0.20787738,-0.24475244,-0.2709246,-0.5686806,-0.034798328,-0.7982861,0.1915365,-0.96288216,-0.12444671,-1.4059457,-0.14078113,-2.0651762,-0.11409535,-2.4559503,-0.08218904,-2.796656,0.17157383,-1.3383166,0.35620734,-1.6835201,0.3438583,-1.2429457,0.27874306,-0.9603657,0.39563647,-1.1633699,0.5819689,-1.437467,0.5328608,-1.0531446,0.44474924,-0.8138845,0.55544764,-0.90207154,0.7259987,-1.1406944,0.67075324,-0.91957295,0.5681458,-0.750689,4
0.0,0.0,-0.17367834,-0.22538115,-0.17740704,-0.55655104,0.13132435,-0.76345694,0.4094332,-0.88703203,-0.06760046,-1.3952091,-0.055701014,-2.1224985,0.0071983263,-2.5576293,0.06410363,-2.9347708,0.22316827,-1.3293473,0.5191698,-1.6602498,0.5315466,-1.1774455,0.431598,-0.90206605,0.43949488,-1.1587496,0.6994269,-1.3662539,0.65505445,-0.942937,0.5236192,-0.74205935,0.5958231,-0.91084987,0.83918226,-1.0756451,0.7844898,-0.82111007,0.6202902,-0.6748333,4
0.0,0.0,-0.097238876,-0.15978096,-0.024615603,-0.4401311,0.28439328,-0.5798799,0.5238554,-0.7230774,0.008181361,-1.2907156,0.07838992,-1.9326462,0.17203581,-2.3222182,0.2547821,-2.646998,0.2570606,-1.231002,0.55658716,-1.496647,0.6262238,-1.0944257,0.5732595,-0.8193739,0.45228726,-1.0802594,0.7302281,-1.2809999,0.73988104,-0.87436587,0.6467655,-0.65664405,0.57715464,-0.85547817,0.8208242,-1.021003,0.8275312,-0.7483895,0.72744876,-0.57559,4
0.0,0.0,-0.21661307,-0.08099321,-0.23385751,-0.3828773,0.11893312,-0.51904917,0.41751018,-0.6480449,-0.16615433,-1.6019244,-0.124987274,-2.5045145,-0.022876685,-3.046892,0.06542818,-3.5200992,0.19992949,-1.615095,0.61904615,-1.9964259,0.6529293,-1.2960944,0.50686824,-0.86202353,0.47869718,-1.4949101,0.8484755,-1.7609528,0.8344857,-1.1368735,0.6711186,-0.8258003,0.67774785,-1.2656575,0.9774314,-1.4237733,0.97024703,-1.0169513,0.8159629,-0.77682835,4
0.0,0.0,-0.2999419,-0.043721166,-0.3525525,-0.31528273,0.13348295,-0.39118558,0.5845724,-0.49493745,-0.17674156,-1.7597021,-0.096555196,-2.8999023,0.034364853,-3.5830953,0.14335482,-4.1878858,0.32909417,-1.7289678,0.83221936,-2.0172513,0.847124,-1.1763368,0.66064954,-0.75069445,0.71489716,-1.5265077,1.1835908,-1.7274686,1.1123236,-1.0003495,0.8823825,-0.68861014,0.999327,-1.2415293,1.3825864,-1.4420941,1.3237627,-0.9697047,1.1052771,-0.72743165,4
0.0,0.0,-0.14456938,-0.007931435,-0.046104297,-0.17373805,0.3648502,-0.21810204,0.69538254,-0.37449563,0.081271626,-1.1850657,0.13051067,-2.0009956,0.22440663,-2.54131,0.3028077,-2.9924765,0.41679096,-1.1976181,0.8539894,-1.4286816,0.9053449,-0.9183136,0.79516363,-0.6063949,0.66882414,-1.0929226,1.079089,-1.2831801,1.0514824,-0.82069343,0.9071848,-0.5957902,0.8526228,-0.90640736,1.1799281,-1.0399145,1.1563208,-0.73603374,1.0164032,-0.5491433,4
0.0,0.0,-0.070647426,-0.08258143,0.07501338,-0.2834922,0.43630767,-0.34911466,0.7234381,-0.42045087,0.11631492,-1.1524634,0.1939601,-1.8835937,0.29209265,-2.3629396,0.37349018,-2.7427835,0.3904822,-1.0999308,0.7844987,-1.2935315,0.83586913,-0.8895021,0.7549921,-0.6557339,0.5906122,-0.9713642,0.9526489,-1.1114746,0.93970144,-0.76198936,0.82174593,-0.59921587,0.71408826,-0.7901627,1.0170604,-0.89561224,1.0177237,-0.669204,0.8907095,-0.5176506,4
0.0,0.0,-0.047974687,0.0067535667,0.08433992,-0.14445116,0.45672193,-0.19276993,0.7434679,-0.32324287,0.23401357,-1.2491183,0.34178776,-1.9464266,0.4683343,-2.4173942,0.57748824,-2.8038042,0.5255531,-1.2431291,0.99250704,-1.2224325,1.0119901,-0.72868145,0.8874209,-0.4609601,0.7183092,-1.112987,1.1385406,-1.0420029,1.0874542,-0.6276666,0.92984456,-0.48246145,0.8336902,-0.90589416,1.1568863,-0.86721677,1.1480215,-0.60024303,1.0065285,-0.4606697,4
0.0,0.0,-0.0986338,0.17376672,0.03706641,0.21787164,0.50907964,0.36465648,0.93779624,0.3448939,0.26935053,-1.3745183,0.4586561,-2.3315372,0.6391953,-2.9755988,0.7934315,-3.487827,0.7346599,-1.3492429,1.3381046,-1.157608,1.2428334,-0.40296057,0.9999225,-0.012450191,1.042568,-1.1467216,1.5980408,-0.9246317,1.426406,-0.29757005,1.1768473,-0.07201425,1.2585042,-0.86305404,1.6418766,-0.68002135,1.5280796,-0.25159204,1.3157941,-0.06979937,4
